Customer ID,Order Date,Order Amount,Product Category,Signup Date,Last Active Date
CUST_0986,2024-09-06,338.48,Gold,2024-02-28,2024-10-26
CUST_0736,2023-05-04,-185.35,Fruits,2023-02-09,2024-06-05
CUST_0324,2023-10-21,184.27,Gold,2023-08-02,2024-10-03
CUST_0623,2023-03-25,405.36,Sweets,2023-02-11,2023-04-07
CUST_0630,2023-08-25,178.36,Meat,2023-07-04,2024-05-19
CUST_0295,2023-09-22,155.37,Sweets,2023-09-06,2023-10-18
CUST_0405,2023-10-27,142.13,Sweets,2023-04-11,2024-05-19
CUST_0989,2024-01-29,373.05,Wines,2024-01-16,2024-01-30
CUST_0185,2023-08-17,185.77,Wines,2023-03-19,2023-10-31
CUST_0762,2024-07-07,200.56,Fish,2024-04-14,2024-10-07
CUST_0728,2023-07-09,324.58,Sweets,2023-06-09,2023-09-27
CUST_0044,2024-03-31,-53.22,Gold,2024-03-01,2024-04-08
CUST_0914,2024-06-07,398.21,Meat,2024-04-18,2024-07-19
CUST_0643,2024-04-06,471.64,Fish,2024-01-17,2024-05-02
CUST_0120,2024-07-11,239.08,Fish,2024-06-13,2024-07-14
CUST_0698,2024-06-29,155.75,Fruits,2024-06-16,2024-12-01
CUST_0689,2024-05-12,161.6,Wines,2024-03-23,2024-09-28
CUST_0075,2023-06-17,494.87,Sweets,2023-05-29,2024-11-23
CUST_0030,2023-08-02,348.87,Sweets,2023-06-11,2024-11-17
CUST_0155,2023-12-08,148.68,Fish,2023-09-07,2024-09-24
CUST_0381,2024-07-27,-485.47,Wines,2024-06-20,2024-10-02
CUST_0240,2024-02-29,292.29,Wines,2024-01-03,2024-04-13
CUST_0705,2024-10-03,58.23,Fish,2024-06-14,2024-10-16
CUST_0406,2024-04-01,241.44,Meat,2023-02-27,2024-05-07
CUST_0151,2024-06-25,83.25,Fruits,2024-05-22,2024-09-17
CUST_0376,2023-11-01,79.44,Fruits,2023-08-17,2023-12-10
CUST_0745,2024-06-30,438.0,Fruits,2024-03-21,2024-08-09
CUST_0149,2023-03-25,110.78,Fruits,2023-03-08,2024-05-19
CUST_0276,2024-06-28,267.12,Wines,2023-08-12,2024-09-18
CUST_0391,2024-07-06,232.86,Fish,2024-05-16,2024-10-26
CUST_0183,2024-01-29,102.92,Gold,2023-11-12,2024-05-24
CUST_0526,2023-05-30,257.46,Meat,2023-04-26,2024-01-30
CUST_0308,2024-04-14,494.33,Fruits,2024-01-10,2024-06-06
CUST_0785,2023-12-04,197.6,Gold,2023-05-27,2023-12-04
CUST_0446,2023-09-16,42.73,Sweets,2023-06-25,2024-01-15
CUST_0988,2023-10-24,223.83,Wines,2023-07-08,2024-03-30
CUST_0250,2024-06-01,382.44,Wines,2024-04-05,2024-10-13
CUST_0081,2023-02-05,336.32,Sweets,2023-01-29,2023-02-11
CUST_0429,2024-01-15,20.77,Wines,2023-09-04,2024-03-09
CUST_0398,2023-08-13,394.1,Sweets,2023-05-29,2023-08-20
CUST_0068,2024-07-31,495.79,Sweets,2024-04-20,2024-11-30
CUST_0461,2023-11-08,449.06,Meat,2023-10-22,2023-11-17
CUST_0941,2024-03-24,227.82,Sweets,2023-09-06,2024-04-19
CUST_0303,2023-04-10,155.05,Fish,2023-01-26,2023-04-20
CUST_0488,2024-05-22,85.95,Fish,2024-05-20,2024-11-26
CUST_0817,2023-08-07,214.61,Fish,2023-03-16,2023-08-26
CUST_0534,2023-03-02,152.74,Wines,2023-02-24,2023-03-10
CUST_0220,2024-06-27,357.09,Gold,2024-06-21,2024-07-09
CUST_0942,2023-06-20,498.91,Wines,2023-06-05,2023-07-12
CUST_0092,2023-07-25,202.01,Gold,2023-04-13,2024-09-30
CUST_0525,2023-01-16,120.06,Fish,2023-01-14,2023-01-16
CUST_0927,2024-02-10,266.08,Meat,2023-11-28,2024-10-05
CUST_0851,2024-05-31,171.16,Wines,2024-04-25,2024-10-31
CUST_0497,2024-10-14,394.69,Fish,2024-06-19,2024-11-02
CUST_0092,2023-06-21,66.61,Fruits,2023-04-13,2024-09-30
CUST_0358,2024-08-12,274.07,Gold,2024-06-07,2024-10-16
CUST_0601,2024-05-17,-146.48,Fruits,2023-03-18,2024-11-17
CUST_0764,2023-06-09,285.65,Gold,2023-05-09,2023-06-25
CUST_0327,2024-05-26,497.99,Fruits,2023-01-06,2024-11-13
CUST_0774,2024-04-05,141.76,Sweets,2024-02-26,2024-07-22
CUST_0691,2023-10-05,246.38,Gold,2023-09-27,2024-08-31
CUST_0791,2023-07-21,160.91,Wines,2023-04-14,2024-08-26
CUST_0501,2023-04-28,116.18,Fruits,2023-03-24,2023-06-11
CUST_0579,2023-03-08,128.37,Fish,2023-02-22,2024-01-08
CUST_0217,2024-05-10,494.32,Meat,2024-04-08,2024-06-17
CUST_0185,2023-05-01,388.56,Fruits,2023-03-19,2023-10-31
CUST_0724,2023-08-05,394.28,Gold,2023-05-13,2024-08-02
CUST_0057,2024-02-18,289.16,Wines,2024-02-12,2024-02-27
CUST_0850,2024-09-05,50.46,Meat,2024-04-15,2024-11-27
CUST_0376,2023-10-10,284.63,Wines,2023-08-17,2023-12-10
CUST_0818,2023-10-16,475.19,Meat,2023-08-12,2023-10-27
CUST_0308,2024-03-31,180.62,Wines,2024-01-10,2024-06-06
CUST_0862,2024-05-17,422.48,Fish,2024-04-20,2024-06-01
CUST_0301,2023-05-10,175.23,Sweets,2023-02-20,2023-05-16
CUST_0673,2023-05-11,413.65,Fish,2023-01-28,2024-08-08
CUST_0483,2023-06-12,141.37,Fish,2023-01-20,2024-03-09
CUST_0656,2024-03-10,121.99,Wines,2023-12-27,2024-12-01
CUST_0272,2024-02-12,88.4,Gold,2023-07-02,2024-03-17
CUST_0896,2024-02-28,264.7,Sweets,2023-11-15,2024-07-16
CUST_0780,2024-05-11,175.43,Meat,2023-04-30,2024-08-21
CUST_0404,2023-06-26,329.59,Sweets,2023-05-15,2023-10-13
CUST_0285,2023-10-02,352.56,Fish,2023-05-05,2023-10-06
CUST_0937,2023-05-25,447.96,Fish,2023-03-22,2023-12-22
CUST_0834,2024-05-20,425.38,Meat,2024-02-17,2024-10-07
CUST_0768,2023-08-25,199.83,Meat,2023-07-19,2024-01-31
CUST_0796,2024-05-25,379.16,Fish,2023-06-07,2024-07-31
CUST_0158,2024-05-12,160.75,Fish,2024-04-14,2024-07-19
CUST_0451,2023-02-21,23.8,Meat,2023-01-28,2023-05-12
CUST_0837,2024-06-02,218.62,Meat,2023-11-27,2024-07-08
CUST_0110,2023-07-25,426.14,Meat,2023-06-29,2024-07-03
CUST_0754,2024-04-03,488.54,Fish,2024-02-15,2024-09-20
CUST_0170,2024-03-14,111.54,Fruits,2024-01-04,2024-04-07
CUST_0331,2024-02-14,23.07,Fruits,2024-01-13,2024-08-28
CUST_0442,2023-12-17,155.8,Gold,2023-08-21,2024-01-26
CUST_0037,2023-05-04,482.08,Wines,2023-02-22,2024-01-10
CUST_0541,2024-08-07,283.89,Fruits,2024-04-01,2024-10-02
CUST_0315,2023-06-23,411.31,Fruits,2023-03-10,2023-07-22
CUST_0338,2024-03-13,416.88,Fruits,2024-02-24,2024-03-25
CUST_0515,2024-09-25,340.45,Wines,2024-04-12,2024-11-19
CUST_0374,2024-07-06,425.3,Wines,2024-05-01,2024-07-23
CUST_0313,2023-12-22,452.86,Wines,2023-11-16,2024-06-09
CUST_0674,2023-03-02,458.05,Fruits,2023-02-15,2023-09-11
CUST_0687,2024-02-25,153.58,Wines,2023-11-27,2024-04-15
CUST_0175,2023-10-05,107.89,Fruits,2023-10-05,2024-04-14
CUST_0177,2024-03-15,337.92,Fish,2023-11-30,2024-07-27
CUST_0010,2023-10-04,292.89,Gold,2023-06-30,2023-10-07
CUST_0763,2023-07-12,213.22,Gold,2023-07-03,2024-07-24
CUST_0730,2023-07-18,11.37,Gold,2023-06-05,2024-01-04
CUST_0528,2023-10-25,33.75,Fish,2023-09-07,2023-11-17
CUST_0746,2023-06-08,18.34,Meat,2023-05-08,2023-07-22
CUST_0498,2024-08-30,355.17,Fruits,2024-05-20,2024-11-07
CUST_0608,2024-08-10,420.95,Gold,2023-11-03,2024-10-06
CUST_0226,2024-08-05,220.63,Meat,2023-12-20,2024-09-16
CUST_0438,2024-04-27,25.34,Fruits,2024-04-12,2024-05-27
CUST_0885,2024-08-10,349.23,Gold,2024-03-18,2024-09-13
CUST_0633,2023-12-02,109.71,Fish,2023-10-13,2024-01-20
CUST_0724,2024-05-29,144.94,Gold,2023-05-13,2024-08-02
CUST_0523,2023-12-15,143.0,Fish,2023-08-22,2024-07-11
CUST_0594,2023-10-16,12.72,Wines,2023-10-12,2023-12-12
CUST_0673,2024-03-15,160.73,Fruits,2023-01-28,2024-08-08
CUST_0302,2024-03-24,120.59,Wines,2024-01-14,2024-05-27
CUST_0894,2024-03-05,347.44,Fish,2023-05-16,2024-08-20
CUST_0344,2024-01-18,171.82,Sweets,2023-10-09,2024-03-08
CUST_0184,2023-06-10,222.33,Wines,2023-06-10,2023-06-12
CUST_0642,2024-06-26,408.09,Fish,2024-05-13,2024-06-29
CUST_0443,2024-03-16,213.5,Wines,2024-03-11,2024-05-26
CUST_0892,2023-05-29,360.17,Sweets,2023-04-26,2023-11-03
CUST_0905,2024-03-26,482.88,Fish,2024-03-19,2024-04-08
CUST_0262,2023-06-15,338.6,Fish,2023-05-14,2023-07-17
CUST_0191,2023-11-19,197.58,Fruits,2023-04-05,2024-01-31
CUST_0415,2023-09-14,352.4,Meat,2023-03-21,2024-06-14
CUST_0902,2024-06-16,106.56,Sweets,2024-05-22,2024-10-12
CUST_0466,2024-03-01,267.8,Meat,2024-01-12,2024-08-05
CUST_0648,2023-07-23,491.45,Sweets,2023-06-04,2024-04-22
CUST_0537,2023-02-07,82.1,Meat,2023-01-17,2023-03-27
CUST_0340,2023-09-23,284.08,Gold,2023-07-04,2024-10-19
CUST_0673,2023-06-10,277.68,Fish,2023-01-28,2024-08-08
CUST_0703,2023-04-28,262.66,Fish,2023-04-02,2023-08-06
CUST_0222,2023-08-29,28.7,Fish,2023-08-26,2024-11-27
CUST_0197,2023-09-14,184.26,Meat,2023-09-14,2023-09-16
CUST_0936,2024-08-06,465.0,Meat,2024-04-28,2024-10-27
CUST_0087,2024-08-23,396.39,Fruits,2024-06-21,2024-10-11
CUST_0224,2024-08-08,396.9,Fruits,2023-07-17,2024-10-10
CUST_0240,2024-01-04,141.79,Wines,2024-01-03,2024-04-13
CUST_0834,2024-05-29,383.6,Fish,2024-02-17,2024-10-07
CUST_0221,2024-08-09,231.79,Gold,2024-05-25,2024-11-25
CUST_0984,2024-04-11,424.13,Fish,2023-10-25,2024-11-16
CUST_0054,2024-01-02,226.41,Sweets,2023-10-11,2024-01-24
CUST_0015,2024-08-06,334.46,Wines,2024-06-21,2024-08-07
CUST_0111,2024-01-02,201.89,Gold,2023-05-18,2024-01-19
CUST_0407,2023-02-08,121.23,Sweets,2023-01-20,2023-10-19
CUST_0272,2023-08-18,250.91,Meat,2023-07-02,2024-03-17
CUST_0194,2024-05-06,201.72,Gold,2023-07-10,2024-09-25
CUST_0548,2024-04-21,304.94,Wines,2023-09-14,2024-10-12
CUST_0368,2023-04-03,90.32,Gold,2023-01-11,2023-04-15
CUST_0996,2024-03-17,485.25,Meat,2023-11-26,2024-03-30
CUST_0518,2024-03-12,22.61,Fish,2023-08-17,2024-08-24
CUST_0516,2023-05-29,153.69,Fish,2023-03-05,2023-08-26
CUST_0922,2024-02-21,196.54,Sweets,2023-04-08,2024-11-13
CUST_0285,2023-05-21,59.88,Meat,2023-05-05,2023-10-06
CUST_0548,2024-04-23,437.59,Wines,2023-09-14,2024-10-12
CUST_0145,2024-04-08,94.06,Fruits,2024-03-18,2024-06-15
CUST_0608,2024-08-15,167.15,Wines,2023-11-03,2024-10-06
CUST_0129,2024-09-05,207.02,Gold,2024-04-11,2024-09-05
CUST_0316,2024-06-14,294.12,Wines,2024-05-28,2024-07-26
CUST_0289,2024-02-27,139.12,Fish,2024-01-24,2024-11-10
CUST_0450,2023-02-17,262.04,Wines,2023-02-15,2023-03-06
CUST_0344,2024-01-27,-275.69,Fruits,2023-10-09,2024-03-08
CUST_0451,2023-04-08,242.32,Meat,2023-01-28,2023-05-12
CUST_0838,2023-09-16,163.37,Fish,2023-05-11,2023-11-08
CUST_0155,2024-02-08,426.87,Sweets,2023-09-07,2024-09-24
CUST_0505,2024-06-15,-14.73,Meat,2024-05-17,2024-07-18
CUST_0786,2024-01-27,46.54,Gold,2023-12-17,2024-03-06
CUST_0640,2024-03-21,264.24,Sweets,2024-03-10,2024-05-16
CUST_0339,2023-10-24,159.36,Sweets,2023-10-16,2023-10-29
CUST_0301,2023-04-09,84.96,Fish,2023-02-20,2023-05-16
CUST_0102,2023-06-19,299.78,Gold,2023-05-16,2023-08-28
CUST_0415,2024-02-02,347.58,Gold,2023-03-21,2024-06-14
CUST_0152,2023-10-12,356.18,Wines,2023-08-09,2024-05-17
CUST_0225,2024-06-26,409.53,Sweets,2024-05-09,2024-07-06
CUST_0839,2024-05-01,479.83,Sweets,2024-03-16,2024-05-17
CUST_0971,2023-05-05,438.17,Fish,2023-03-13,2023-05-12
CUST_0206,2023-08-06,328.54,Fish,2023-02-28,2024-10-27
CUST_0643,2024-03-13,267.89,Meat,2024-01-17,2024-05-02
CUST_0823,2024-08-18,59.17,Fruits,2024-06-12,2024-10-02
CUST_0478,2023-05-24,219.45,Wines,2023-04-02,2023-05-31
CUST_0905,2024-03-28,431.17,Wines,2024-03-19,2024-04-08
CUST_0200,2024-10-10,174.63,Fruits,2024-06-30,2024-10-14
CUST_0934,2024-09-01,159.08,Gold,2024-03-22,2024-11-20
CUST_0848,2024-06-25,196.3,Gold,2024-01-11,2024-11-26
CUST_0167,2024-05-30,438.26,Sweets,2024-02-17,2024-10-29
CUST_0836,2023-08-25,33.17,Sweets,2023-07-29,2024-11-01
CUST_0317,2023-03-04,122.34,Fish,2023-01-19,2023-09-25
CUST_0208,2024-07-04,366.66,Fish,2024-03-19,2024-07-14
CUST_0175,2024-03-17,343.33,Meat,2023-10-05,2024-04-14
CUST_0880,2023-09-15,227.96,Fish,2023-08-25,2024-01-27
CUST_0502,2024-02-02,319.77,Sweets,2023-10-15,2024-04-06
CUST_0105,2024-04-26,445.9,Meat,2024-03-23,2024-07-17
CUST_0190,2024-01-04,139.57,Fruits,2023-10-26,2024-01-13
CUST_0177,2024-04-09,192.29,Fish,2023-11-30,2024-07-27
CUST_0764,2023-06-23,173.0,Gold,2023-05-09,2023-06-25
CUST_0768,2023-10-14,64.24,Meat,2023-07-19,2024-01-31
CUST_0544,2024-06-16,276.28,Fish,2024-06-02,2024-06-19
CUST_0081,2023-02-08,120.13,Fruits,2023-01-29,2023-02-11
CUST_0429,2023-09-19,352.1,Wines,2023-09-04,2024-03-09
CUST_0274,2023-12-01,459.53,Sweets,2023-09-26,2024-05-17
CUST_0743,2023-03-31,262.39,Gold,2023-03-20,2023-04-03
CUST_0757,2024-04-07,16.45,Fruits,2023-01-12,2024-08-03
CUST_0568,2023-05-10,449.09,Fruits,2023-04-18,2023-05-13
CUST_0523,2024-01-10,11.12,Gold,2023-08-22,2024-07-11
CUST_0663,2023-05-27,389.08,Fruits,2023-05-11,2024-08-14
CUST_0060,2023-04-28,396.72,Wines,2023-02-24,2023-08-29
CUST_0244,2024-05-25,306.23,Sweets,2023-07-10,2024-09-14
CUST_0522,2023-05-30,404.12,Sweets,2023-05-12,2024-06-04
CUST_0141,2024-06-06,300.94,Meat,2024-04-16,2024-09-21
CUST_0687,2023-12-02,209.15,Sweets,2023-11-27,2024-04-15
CUST_0551,2023-06-01,43.3,Meat,2023-04-15,2023-06-20
CUST_0546,2024-07-03,465.72,Fish,2024-06-06,2024-07-10
CUST_0524,2023-12-27,360.14,Fish,2023-06-29,2024-03-25
CUST_0111,2023-07-10,409.62,Fish,2023-05-18,2024-01-19
CUST_0024,2023-07-16,275.92,Meat,2023-07-08,2023-07-22
CUST_0635,2023-12-03,47.52,Fish,2023-11-10,2024-06-01
CUST_0369,2023-06-23,329.62,Gold,2023-05-23,2024-09-04
CUST_0176,2023-12-04,473.56,Meat,2023-06-10,2024-05-05
CUST_0910,2023-09-16,273.3,Fish,2023-01-26,2024-09-16
CUST_0824,2024-03-27,52.79,Gold,2024-01-29,2024-11-11
CUST_0188,2024-06-11,453.78,Sweets,2024-03-04,2024-07-10
CUST_0873,2024-03-25,154.95,Fish,2023-08-22,2024-08-07
CUST_0880,2023-12-17,207.01,Gold,2023-08-25,2024-01-27
CUST_0434,2024-04-24,340.69,Wines,2023-08-15,2024-10-17
CUST_0989,2024-01-25,340.33,Fish,2024-01-16,2024-01-30
CUST_0115,2024-08-07,124.32,Fish,2024-05-20,2024-11-04
CUST_0188,2024-04-06,380.93,Fruits,2024-03-04,2024-07-10
CUST_0925,2023-12-11,442.8,Gold,2023-03-30,2024-01-08
CUST_0911,2023-06-07,445.79,Fish,2023-05-09,2023-07-17
CUST_0666,2023-12-04,427.39,Gold,2023-11-13,2024-03-19
CUST_0688,2024-04-20,65.31,Wines,2024-02-13,2024-05-10
CUST_0752,2023-10-14,326.08,Wines,2023-03-01,2024-07-04
CUST_0874,2024-07-16,163.14,Sweets,2023-10-16,2024-10-04
CUST_0720,2023-12-01,393.87,Fish,2023-11-19,2024-10-01
CUST_0406,2023-06-02,487.19,Meat,2023-02-27,2024-05-07
CUST_0692,2023-05-05,79.45,Gold,2023-04-13,2024-08-15
CUST_0999,2024-05-27,342.01,Sweets,2024-01-13,2024-10-11
CUST_0563,2024-02-20,486.3,Sweets,2024-02-10,2024-06-08
CUST_0964,2024-06-14,78.11,Meat,2023-07-19,2024-07-18
CUST_0788,2024-09-10,31.71,Sweets,2024-02-27,2024-11-17
CUST_0665,2024-01-18,21.56,Wines,2024-01-09,2024-04-09
CUST_0270,2023-05-08,404.06,Fruits,2023-04-27,2023-12-31
CUST_0557,2024-04-01,481.49,Gold,2024-02-13,2024-08-08
CUST_0298,2024-03-20,122.47,Wines,2024-02-19,2024-04-02
CUST_0366,2024-07-05,449.25,Wines,2023-02-04,2024-10-30
CUST_0279,2024-07-13,-138.75,Sweets,2024-06-14,2024-09-01
CUST_0171,2024-04-22,135.85,Gold,2023-12-30,2024-05-15
CUST_0795,2023-06-22,328.49,Gold,2023-02-15,2023-10-03
CUST_0252,2023-03-02,372.76,Gold,2023-01-12,2023-11-01
CUST_0723,2023-07-14,421.66,Wines,2023-03-29,2023-10-30
CUST_0398,2023-06-01,279.88,Meat,2023-05-29,2023-08-20
CUST_0729,2024-09-12,38.42,Gold,2024-06-11,2024-09-19
CUST_0156,2023-06-18,449.66,Fish,2023-06-10,2023-09-26
CUST_0773,2023-11-28,123.03,Meat,2023-05-15,2024-02-01
CUST_0795,2023-03-25,273.08,Fruits,2023-02-15,2023-10-03
CUST_0978,2024-05-06,167.38,Sweets,2023-10-23,2024-07-02
CUST_0326,2023-09-16,420.16,Fruits,2023-05-17,2023-10-08
CUST_0580,2024-06-25,460.02,Meat,2024-04-09,2024-11-03
CUST_0749,2024-06-01,256.26,Gold,2024-03-28,2024-08-15
CUST_0304,2024-04-30,98.5,Meat,2024-02-21,2024-09-27
CUST_0295,2023-09-14,69.26,Wines,2023-09-06,2023-10-18
CUST_0018,2023-12-01,45.37,Meat,2023-08-23,2023-12-03
CUST_0046,2024-01-14,315.27,Fish,2023-01-21,2024-01-19
CUST_0386,2024-01-21,450.62,Sweets,2024-01-01,2024-06-05
CUST_0545,2024-01-24,90.07,Meat,2023-10-24,2024-04-30
CUST_0879,2024-10-27,164.49,Fish,2024-03-25,2024-11-22
CUST_0099,2024-11-05,233.46,Sweets,2023-07-11,2024-11-11
CUST_0618,2024-05-21,447.53,Fruits,2024-05-03,2024-07-10
CUST_0240,2024-02-05,318.34,Meat,2024-01-03,2024-04-13
CUST_0135,2024-05-13,496.72,Sweets,2024-04-06,2024-08-13
CUST_0646,2024-05-28,409.54,Meat,2024-03-25,2024-09-21
CUST_0022,2024-06-08,87.06,Fish,2023-11-03,2024-06-18
CUST_0572,2024-07-27,129.48,Fruits,2024-04-24,2024-11-18
CUST_0243,2024-02-10,280.26,Meat,2024-02-04,2024-03-03
CUST_0491,2024-07-06,27.98,Fruits,2023-08-16,2024-10-05
CUST_0139,2023-02-01,242.36,Meat,2023-01-05,2023-02-27
CUST_0999,2024-02-14,243.04,Fish,2024-01-13,2024-10-11
CUST_0321,2024-01-24,224.22,Meat,2024-01-24,2024-08-13
CUST_0146,2024-06-15,84.68,Wines,2024-06-15,2024-06-26
CUST_0497,2024-10-18,362.03,Meat,2024-06-19,2024-11-02
CUST_0563,2024-05-02,12.33,Sweets,2024-02-10,2024-06-08
CUST_0053,2024-04-10,451.49,Fruits,2024-04-10,2024-04-26
CUST_0366,2024-08-21,144.38,Fish,2023-02-04,2024-10-30
CUST_0744,2023-04-04,315.78,Fish,2023-03-24,2023-09-22
CUST_0164,2024-01-05,123.54,Gold,2023-12-12,2024-05-14
CUST_0736,2023-06-28,307.22,Wines,2023-02-09,2024-06-05
CUST_0502,2024-02-09,134.46,Fruits,2023-10-15,2024-04-06
CUST_0799,2024-02-16,136.85,Fish,2023-11-17,2024-10-03
CUST_0728,2023-07-03,140.12,Gold,2023-06-09,2023-09-27
CUST_0609,2023-08-26,449.85,Gold,2023-04-22,2023-12-14
CUST_0158,2024-07-15,416.74,Gold,2024-04-14,2024-07-19
CUST_0558,2024-04-16,136.26,Gold,2023-02-01,2024-04-18
CUST_0411,2024-05-16,372.21,Sweets,2023-02-28,2024-06-19
CUST_0742,2024-02-22,367.31,Fruits,2023-07-03,2024-02-29
CUST_0493,2023-07-31,36.83,Meat,2023-07-17,2023-08-01
CUST_0454,2023-12-19,275.7,Gold,2023-09-11,2024-06-11
CUST_0450,2023-03-05,203.26,Meat,2023-02-15,2023-03-06
CUST_0223,2023-01-20,191.39,Wines,2023-01-15,2023-02-10
CUST_0254,2024-08-25,214.24,Meat,2023-04-08,2024-08-26
CUST_0064,2023-12-13,343.37,Fish,2023-06-26,2024-02-10
CUST_0976,2024-09-19,286.07,Sweets,2024-05-28,2024-10-08
CUST_0836,2023-12-12,314.96,Wines,2023-07-29,2024-11-01
CUST_0548,2024-06-14,190.57,Gold,2023-09-14,2024-10-12
CUST_0088,2023-11-25,283.87,Meat,2023-06-23,2024-02-26
CUST_0259,2024-03-27,492.14,Fruits,2024-01-17,2024-07-10
CUST_0169,2024-04-17,220.26,Fruits,2024-04-16,2024-09-04
CUST_0694,2024-09-16,187.35,Fruits,2024-06-04,2024-09-27
CUST_0056,2023-01-18,249.83,Meat,2023-01-17,2023-01-21
CUST_0434,2024-01-27,83.89,Meat,2023-08-15,2024-10-17
CUST_0176,2023-11-29,152.55,Wines,2023-06-10,2024-05-05
CUST_0781,2024-08-03,184.08,Fruits,2024-04-23,2024-09-22
CUST_0846,2024-08-05,367.58,Meat,2024-06-06,2024-11-30
CUST_0191,2023-12-14,266.62,Fish,2023-04-05,2024-01-31
CUST_0220,2024-07-03,239.25,Gold,2024-06-21,2024-07-09
CUST_0541,2024-09-25,182.49,Sweets,2024-04-01,2024-10-02
CUST_0065,2024-03-02,11.66,Sweets,2024-03-02,2024-03-02
CUST_0989,2024-01-28,404.04,Meat,2024-01-16,2024-01-30
CUST_0789,2023-06-19,472.74,Fish,2023-01-23,2024-06-17
CUST_0303,2023-04-02,249.0,Wines,2023-01-26,2023-04-20
CUST_0798,2024-03-06,485.88,Wines,2024-02-16,2024-06-27
CUST_0130,2023-10-10,312.94,Meat,2023-09-07,2024-03-17
CUST_0371,2023-10-27,411.07,Fruits,2023-10-25,2024-01-30
CUST_0274,2024-02-18,363.8,Meat,2023-09-26,2024-05-17
CUST_0622,2024-03-22,293.4,Fruits,2023-12-21,2024-07-22
CUST_0966,2024-09-21,261.61,Sweets,2024-06-21,2024-10-30
CUST_0840,2024-05-07,180.07,Fish,2024-04-14,2024-06-06
CUST_0700,2024-03-24,361.46,Wines,2024-02-28,2024-03-25
CUST_0328,2024-07-05,349.19,Wines,2024-06-18,2024-11-09
CUST_0355,2024-03-03,344.21,Wines,2023-10-07,2024-04-16
CUST_0544,2024-06-12,203.65,Meat,2024-06-02,2024-06-19
CUST_0818,2023-09-23,337.35,Fish,2023-08-12,2023-10-27
CUST_0237,2023-09-08,307.67,Fruits,2023-07-17,2024-07-19
CUST_0773,2023-09-28,101.81,Wines,2023-05-15,2024-02-01
CUST_0962,2024-06-04,145.49,Sweets,2023-11-12,2024-10-06
CUST_0559,2024-03-11,224.39,Fruits,2023-04-01,2024-06-18
CUST_0141,2024-09-03,248.96,Meat,2024-04-16,2024-09-21
CUST_0084,2023-02-16,307.46,Wines,2023-02-07,2023-08-10
CUST_0041,2024-03-24,236.95,Gold,2023-08-29,2024-08-17
CUST_0202,2024-01-06,55.94,Sweets,2023-11-17,2024-01-17
CUST_0054,2024-01-08,-99.63,Sweets,2023-10-11,2024-01-24
CUST_0698,2024-11-27,117.67,Gold,2024-06-16,2024-12-01
CUST_0947,2024-11-01,157.61,Gold,2024-03-21,2024-11-13
CUST_0675,2024-05-27,446.55,Wines,2024-05-02,2024-09-30
CUST_0213,2024-09-11,342.23,Meat,2024-05-11,2024-11-15
CUST_0278,2023-02-07,360.91,Wines,2023-01-31,2023-11-19
CUST_0436,2023-06-19,66.26,Meat,2023-03-10,2024-07-08
CUST_0788,2024-07-16,263.34,Fruits,2024-02-27,2024-11-17
CUST_0965,2024-04-10,251.0,Sweets,2024-03-15,2024-05-07
CUST_0631,2023-08-16,429.78,Fruits,2023-07-23,2023-11-07
CUST_0133,2023-09-12,398.9,Meat,2023-08-29,2024-03-03
CUST_0107,2024-06-19,210.97,Sweets,2024-06-06,2024-07-05
CUST_0968,2024-01-25,99.27,Gold,2024-01-12,2024-03-29
CUST_0604,2024-06-02,343.63,Fish,2024-03-09,2024-08-18
CUST_0107,2024-06-29,132.17,Gold,2024-06-06,2024-07-05
CUST_0818,2023-10-19,282.28,Wines,2023-08-12,2023-10-27
CUST_0768,2024-01-01,325.51,Gold,2023-07-19,2024-01-31
CUST_0896,2024-07-02,349.59,Gold,2023-11-15,2024-07-16
CUST_0688,2024-05-05,200.28,Fish,2024-02-13,2024-05-10
CUST_0994,2024-06-11,27.39,Fish,2024-05-01,2024-11-16
CUST_0060,2023-05-21,313.47,Fish,2023-02-24,2023-08-29
CUST_0904,2023-11-18,199.3,Fish,2023-09-24,2024-01-28
CUST_0860,2024-04-10,428.81,Sweets,2023-11-14,2024-07-25
CUST_0421,2024-02-23,24.26,Meat,2023-06-22,2024-11-23
CUST_0016,2024-03-03,454.15,Meat,2024-02-28,2024-03-21
CUST_0421,2024-10-31,99.27,Fish,2023-06-22,2024-11-23
CUST_0517,2024-08-03,245.19,Fish,2024-06-25,2024-08-14
CUST_0667,2024-02-14,222.07,Wines,2023-08-13,2024-06-03
CUST_0306,2024-04-26,384.07,Gold,2023-04-24,2024-09-01
CUST_0104,2023-05-22,177.54,Meat,2023-05-14,2023-06-01
CUST_0486,2024-03-04,82.91,Gold,2023-06-30,2024-03-08
CUST_0752,2023-11-16,357.82,Meat,2023-03-01,2024-07-04
CUST_0567,2024-06-01,391.75,Meat,2024-03-09,2024-06-02
CUST_0595,2023-02-08,189.98,Wines,2023-02-01,2023-03-05
CUST_0218,2023-03-19,458.59,Fruits,2023-03-07,2023-04-22
CUST_0832,2023-03-30,306.53,Sweets,2023-03-08,2023-04-24
CUST_0715,2023-09-27,339.01,Gold,2023-05-28,2023-12-15
CUST_0369,2024-08-25,283.38,Fish,2023-05-23,2024-09-04
CUST_0270,2023-07-02,38.32,Wines,2023-04-27,2023-12-31
